AccountNo,CustId,AccountLocation,CurrencyCode,DailyDepositLimit,StakeScale,SourceProd,SheetName,Title,FirstName,LastName,CreateDate,CountryCode,Language,Status,DateOfBirth,Contact,CustomerGroup,BetDate,ClassId,CategoryId,Source,BetCount,Bet_Amt,Win_Amt,Product,Unnamed: 9,Unnamed: 10,Unnamed: 11,AccountNo.1,Bet_Amt.1,Product.1,Unnamed: 15,AccountNo.2,Vegas,Sportsbook,Games,Casino,Poker,Bingo,,Adjustments,CLASSID,CATEGORYID,product,sub_product,description,bet_or_play,Table: student,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Table: school,Unnamed: 8
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-17,635,0.0,I,29.0,82.0,32.3,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-19,22527_PRCH,22527.0,I,2.0,80.0838,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-16,46,5.0,M,1.0,80.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-28,385,6.0,M,1.0,80.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-23,275,5.0,M,1.0,80.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-04,1,5.0,M,1.0,80.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-10-26,612,0.0,I,38.0,76.0,26.25,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-30,1,5.0,I,3.0,76.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-09,274,5.0,I,7.0,75.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-14,601,0.0,I,17.0,72.0,20.5,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-12,2,9.0,M,1.0,70.13,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-26,1,5.0,I,8.0,68.0,19.61,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-22,274,5.0,I,6.0,67.0,125.63,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-20,601,0.0,I,32.0,64.0,15.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-02,40,6.0,I,3.0,64.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-05,22528_PRCH,22528.0,I,1.0,62.9802,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-14,22527_PRCH,22527.0,I,1.0,62.1504,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-20,22528_PRCH,22528.0,I,1.0,62.004,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-28,22528_PRCH,22528.0,I,1.0,61.8276,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-30,638,0.0,I,30.0,60.0,40.25,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-25,2,9.0,M,1.0,60.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-25,22528_PRCH,22528.0,I,1.0,60.0,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-27,1,5.0,I,2.0,60.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-28,274,5.0,I,10.0,58.2,74.18,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-28,46,5.0,I,8.0,58.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-19,274,5.0,I,3.0,55.0,99.5,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-29,1,5.0,I,14.0,54.97,17.02,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-21,2,9.0,M,1.0,50.19,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-22,22527_PRCH,22527.0,I,1.0,50.0,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-04,2,9.0,M,1.0,50.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-12,36,5.0,M,2.0,50.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-04,1,5.0,N,2.0,50.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-13,10,16.0,M,5.0,50.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-24,22528_PRCH,22528.0,I,1.0,50.0,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-13,1,5.0,I,6.0,50.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-24,1,5.0,I,5.0,50.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-10,22508_STKE,22508.0,I,27.0,49.8,0.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-25,452,0.0,I,24.0,49.25,27.75,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-14,638,0.0,I,24.0,48.0,9.25,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-25,273,3.0,I,2.0,46.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-27,46,5.0,I,8.0,41.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-06,46,5.0,I,6.0,40.3,95.7,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-23,2,9.0,M,1.0,40.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-23,22528_PRCH,22528.0,I,1.0,40.0,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-23,1,5.0,I,5.0,40.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-10,1,5.0,I,2.0,40.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-26,22528_PRCH,22528.0,I,2.0,40.0,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-13,3,8.0,I,1.0,40.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-27,1,5.0,I,7.0,39.51,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-03,1,5.0,I,4.0,39.3,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-10-13,22512_XFER,22512.0,I,20.0,39.0,9.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-03,36,5.0,I,6.0,38.0,90.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-19,1,5.0,I,3.0,38.0,16.21,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-08,1,5.0,I,7.0,37.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-29,452,0.0,I,25.0,36.5,33.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-18,452,0.0,I,16.0,34.75,2.25,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-16,46,5.0,I,6.0,34.5,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-03,22527_PRCH,22527.0,I,1.0,30.9828,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-23,22512_XFER,22512.0,I,9.0,30.77,15.47,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-29,46,5.0,I,2.0,30.0,1035.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-20,274,5.0,I,3.0,25.0,13.15,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-17,22512_XFER,22512.0,I,15.0,24.6,4.75,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-15,638,0.0,I,12.0,24.0,3.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-20,22512_XFER,22512.0,I,12.0,24.0,4.4,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-06,36,5.0,I,3.0,24.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-08,274,5.0,I,4.0,20.6,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-17,22528_PRCH,22528.0,I,1.0,20.0,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-30,22528_PRCH,22528.0,I,1.0,20.0,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-23,275,5.0,I,2.0,20.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-28,1,5.0,I,1.0,20.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-30,36,5.0,I,2.0,20.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-19,46,5.0,I,1.0,20.0,60.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-10,46,5.0,I,4.0,19.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-09-03,453,0.0,I,32.0,18.6,9.35,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-20,2,9.0,I,2.0,18.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-05,46,5.0,I,3.0,18.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-13,36,5.0,I,1.0,18.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-28,1,5.0,I,3.0,13.85,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-26,22528_PRCH,22528.0,I,1.0,13.1013,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-20,452,0.0,I,7.0,12.8,1.9,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-23,22527_PRCH,22527.0,I,1.0,12.3084,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-27,274,5.0,I,4.0,10.7,3.2,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-15,2,9.0,I,1.0,10.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-16,2,9.0,I,1.0,10.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-23,2,9.0,I,2.0,10.0,15.38,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-10,46,5.0,I,1.0,10.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-18,46,5.0,I,1.0,10.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-24,1,5.0,I,1.0,10.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-27,1,5.0,I,1.0,10.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-06,274,5.0,I,2.0,10.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-22,36,5.0,I,2.0,8.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-17,2,9.0,I,1.0,6.0,9.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-09,1,5.0,I,1.0,6.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-10-02,452,0.0,I,3.0,5.25,0.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-20,38,9.0,I,5.0,5.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-10-07,2,9.0,I,1.0,5.0,26.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-16,274,5.0,I,1.0,5.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-04,36,5.0,I,1.0,5.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-09-03,452,0.0,I,19.0,4.7,2.4,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-09,46,5.0,I,2.0,4.5,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-17,38,9.0,I,4.0,4.0,23.4,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-19,38,9.0,I,3.0,3.0,16.9,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-10-20,22508_STKE,22508.0,I,2.0,2.9,0.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-19,453,0.0,I,1.0,2.0,0.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-10-04,452,0.0,I,14.0,1.36,0.2,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-23,452,0.0,I,1.0,0.25,0.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-11-25,635,0.0,I,13.0,0.13,0.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-09-19,BONS_VEGA,0.0,I,0.0,0.0,7.49,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-10-12,22522_SALE,22522.0,I,0.0,0.0,25.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-10-24,BONS_VEGA,0.0,I,0.0,0.0,50.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-10-30,BONS_GAM,0.0,I,0.0,0.0,4.98,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-10-31,BONS_VEGA,0.0,I,0.0,0.0,38.01,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-02,22522_SALE,22522.0,I,0.0,0.0,25.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-06,22522_SALE,22522.0,I,0.0,0.0,20.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-07,BONS_VEGA,0.0,I,0.0,0.0,41.32,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-09,22522_SALE,22522.0,I,0.0,0.0,20.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-10,22508_RTNS,22508.0,I,0.0,0.0,6.85,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-10,22522_SALE,22522.0,I,0.0,0.0,25.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-11,BONS_VEGA,0.0,I,0.0,0.0,70.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-12,BONS_GAM,0.0,I,0.0,0.0,15.3,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-14,BONS_VEGA,0.0,I,0.0,0.0,444.14,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-14,22522_SALE,22522.0,I,0.0,0.0,20.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-15,BONS_VEGA,0.0,I,0.0,0.0,200.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-15,22522_SALE,22522.0,I,0.0,0.0,45.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-19,BONS_GAM,0.0,I,0.0,0.0,50.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-20,22522_SALE,22522.0,I,0.0,0.0,50.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-21,BONS_VEGA,0.0,I,0.0,0.0,1058.09,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-23,BONS_VEGA,0.0,I,0.0,0.0,100.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-24,22522_SALE,22522.0,I,0.0,0.0,75.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-26,BONS_GAM,0.0,I,0.0,0.0,55.21,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-27,BONS_VEGA,0.0,I,0.0,0.0,350.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-28,22522_SALE,22522.0,I,0.0,0.0,100.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-28,BONS_VEGA,0.0,I,0.0,0.0,930.8,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-29,BONS_VEGA,0.0,I,0.0,0.0,250.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-12-01,BONS_VEGA,0.0,I,0.0,0.0,400.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-12-03,BONS_GAM,0.0,I,0.0,0.0,27.02,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-12-05,22522_SALE,22522.0,I,0.0,0.0,70.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-12-05,BONS_VEGA,0.0,I,0.0,0.0,1036.53,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-12-10,BONS_GAM,0.0,I,0.0,0.0,11.14,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-12-12,BONS_VEGA,0.0,I,0.0,0.0,172.01,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-09-02,434,0.0,I,0.0,0.0,4.95,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-09-03,BONS_GAM,0.0,I,0.0,0.0,11.55,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-09-12,BONS_GAM,0.0,I,0.0,0.0,1.16,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-24,579,0.0,I,0.0,0.0,922.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-24,616,0.0,I,0.0,0.0,42.5,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-25,,0.0,I,0.0,0.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
